Date,Temperature,Precipitation,Humidity,Latitude,Longitude,Is_Hot,Temp_Fahrenheit
2023-02-13 20:00:00,22.4,0,37.4,-4.1690020080376105,-8.285978657644645,0,72.32
2023-02-14 02:00:00,23.9,0,72.2,14.128651481279412,-49.17458448020628,0,75.02
2023-02-14 09:00:00,24.8,0,79.7,2.4674139387548677,-161.58041767962868,0,76.64
2023-02-14 09:00:00,16.8,0,57.5,59.67329996020024,95.88499671767484,0,62.24
2023-02-14 10:00:00,20.6,0,52.7,-19.486358898789927,-56.510383467591225,0,69.08
2023-02-14 14:00:00,17.5,0,72.7,-41.61642929456433,16.35406207621671,0,63.5
2023-02-14 22:00:00,23.1,0,48.5,17.450140214371064,-14.989147406529778,0,73.58
2023-02-15 00:00:00,26.2,0,64.3,-68.33023581796398,150.91489117934103,1,79.16
2023-02-16 01:00:00,20.7,0,43.5,-18.719826050589266,2.133288052701796,0,69.25999999999999
2023-02-16 04:00:00,13.4,0,61.5,34.62377510779455,-153.03749687928587,0,56.120000000000005
2023-02-17 00:00:00,18.9,0,60.8,4.45241477905779,-51.41075976250386,0,66.02
2023-02-17 02:00:00,18.3,0,44.9,-47.25385978459365,-49.32617745460621,0,64.94
2023-02-17 10:00:00,20.1,0,76.0,78.92678847854782,-56.667210187992545,0,68.18
2023-02-17 13:00:00,18.9,0,61.2,69.51271898328213,-140.44927905331815,0,66.02
2023-02-17 19:00:00,20.4,0,59.0,78.17474055014824,138.1262283676763,0,68.72
2023-02-18 09:00:00,23.8,5,69.9,-88.85177218681368,12.44131889627112,0,74.84
2023-02-19 01:00:00,22.9,0,68.7,-88.76196680046313,-96.21779439040134,0,73.22
2023-02-19 04:00:00,20.9,0,70.6,-47.13360234017466,160.46989280133485,0,69.62
2023-02-20 14:00:00,25.6,0,53.9,11.83409111039206,-98.71576122577352,1,78.08
2023-02-20 16:00:00,19.4,15,48.6,52.66706637764425,52.461015606379306,0,66.92
2023-02-20 18:00:00,23.1,0,72.3,66.72392198233908,97.1087842285514,0,73.58
2023-02-20 19:00:00,19.6,15,82.8,65.89827816801024,94.39634099310372,0,67.28
2023-02-20 23:00:00,24.4,0,63.8,-17.56687332612389,-38.9480779378182,0,75.92
2023-02-21 00:00:00,20.8,0,76.4,-57.4394577517983,-54.783954924103455,0,69.44
2023-02-21 22:00:00,21.6,0,67.3,45.43161881468182,-66.20352784309061,0,70.88
2023-02-21 22:00:00,26.1,0,54.7,53.26674968583043,-71.11212571387091,1,78.98
2023-02-22 10:00:00,17.2,0,57.9,61.05247109645375,-142.05550413727357,0,62.959999999999994
2023-02-23 05:00:00,20.7,5,60.8,77.19471897220181,-137.52990589389785,0,69.25999999999999
2023-02-23 13:00:00,17.0,0,54.9,81.0959077717936,28.275054553271325,0,62.6
2023-02-23 23:00:00,25.1,5,64.7,81.26006861935656,27.021806445173283,1,77.18
2023-02-24 14:00:00,20.0,0,74.5,-1.292474784091573,13.822192543304762,0,68.0
2023-02-25 06:00:00,18.7,0,77.2,-34.60123704723316,-72.02541690969615,0,65.66
2023-02-25 17:00:00,20.6,0,66.5,23.416762835099412,-39.88489729556203,0,69.08
2023-02-26 12:00:00,22.0,0,53.0,-19.24129663930781,-49.22807339670831,0,71.6
2023-02-26 13:00:00,21.4,5,79.4,-56.72908836953551,-0.6001098140746075,0,70.52
2023-02-26 20:00:00,25.4,0,70.7,2.1073404806461515,-5.697708421173315,1,77.72
2023-02-26 22:00:00,23.9,0,62.5,-36.75166245062351,-56.42082393679863,0,75.02
2023-02-27 08:00:00,23.4,5,61.3,4.584655324060771,152.8710448063092,0,74.12
2023-02-27 11:00:00,21.1,0,72.3,-29.63311088085676,-3.2328854391923967,0,69.98
2023-02-28 05:00:00,23.4,5,57.5,25.52751302425836,-161.40335143872923,0,74.12
2023-02-28 18:00:00,23.9,0,76.0,-14.65069051470061,-162.28047076532582,0,75.02
2023-03-01 16:00:00,21.1,5,66.1,20.514655138541876,4.240964365013045,0,69.98
2023-03-01 18:00:00,24.0,0,74.4,29.144453874662076,4.461415463558365,0,75.2
2023-03-02 06:00:00,23.7,0,78.1,-35.56448796986345,60.795551174646725,0,74.66
2023-03-02 10:00:00,23.6,0,65.1,61.21945411905598,-93.93610173298931,0,74.48
2023-03-03 10:00:00,25.7,0,55.1,23.367717798247384,-170.87450246498216,1,78.25999999999999
2023-03-04 13:00:00,23.9,0,76.9,-60.95387549009104,35.032456199056256,0,75.02
2023-03-05 11:00:00,18.2,0,66.0,22.095612583171395,166.15826356952385,0,64.75999999999999
2023-03-05 13:00:00,21.2,0,73.4,9.85172459082377,9.393844770555134,0,70.16
2023-03-05 17:00:00,23.1,0,63.0,13.60681715521476,-70.52593105033782,0,73.58
2023-03-06 01:00:00,24.3,0,61.4,-81.90057217762362,-137.0842405773936,0,75.74000000000001
2023-03-06 02:00:00,28.2,0,70.6,84.58677456213435,-44.39648144539351,1,82.75999999999999
2023-03-06 03:00:00,24.1,0,60.3,-60.69762194287871,87.22520333530096,0,75.38
2023-03-06 09:00:00,22.1,0,76.9,-73.54404147291513,132.37275525092605,0,71.78
2023-03-06 22:00:00,23.8,0,87.9,50.31300625633143,-22.951430511423347,0,74.84
2023-03-07 13:00:00,18.3,0,70.8,51.726952466869136,-102.228681458494,0,64.94
2023-03-08 02:00:00,23.0,0,65.2,34.390046293067115,3.201865225156868,0,73.4
2023-03-08 11:00:00,21.9,15,65.6,-7.482343656341159,-96.81089296518137,0,71.42
2023-03-08 16:00:00,20.9,0,68.3,5.812537671261799,-120.85673642193268,0,69.62
2023-03-09 13:00:00,22.1,0,73.4,-83.71592052187971,118.33523417448232,0,71.78
2023-03-10 21:00:00,22.5,5,60.6,-2.7831608855980505,53.776375285184066,0,72.5
2023-03-11 02:00:00,24.5,0,62.6,1.06769777752052,-150.03969616509397,0,76.1
2023-03-11 06:00:00,26.5,0,53.1,38.65558975991025,94.8657037205564,1,79.7
2023-03-12 10:00:00,25.0,0,65.5,-18.384173456863103,78.28739662028838,0,77.0
2023-03-12 20:00:00,26.2,0,65.1,23.83132616379154,158.88038140328462,1,79.16
2023-03-13 03:00:00,21.2,20,46.7,-78.93966777645825,-11.01353688386709,0,70.16
2023-03-13 17:00:00,30.6,0,69.5,8.405222772983427,-177.48638572307468,1,87.08000000000001
2023-03-16 01:00:00,27.7,0,84.1,-3.8716073807059503,-44.20735831525007,1,81.86
2023-03-16 05:00:00,22.7,0,64.4,9.924081615573924,-121.19239809246366,0,72.86
2023-03-16 08:00:00,26.3,0,76.2,-55.81149543763904,35.21088482454505,1,79.34
2023-03-16 12:00:00,27.0,0,82.6,-25.59397511959325,69.61591386678687,1,80.6
2023-03-17 09:00:00,24.4,0,75.0,-21.9889415291064,-41.02166316533911,0,75.92
2023-03-17 18:00:00,24.3,0,71.3,-56.568047039066585,-29.269748402033684,0,75.74000000000001
2023-03-18 04:00:00,24.8,0,43.8,28.468768373563226,34.728147148875735,0,76.64
2023-03-18 21:00:00,20.1,0,76.5,-3.0274446035396707,156.4357970575856,0,68.18
2023-03-20 04:00:00,22.8,0,71.5,82.76238367287304,-19.613586782461972,0,73.04
2023-03-20 06:00:00,27.3,5,58.7,58.383080504882905,9.93167037797964,1,81.14
2023-03-20 08:00:00,20.2,0,63.3,18.164161018635497,-77.32591103505094,0,68.36
2023-03-20 14:00:00,23.1,0,70.6,-74.96551535759662,171.14773236650822,0,73.58
2023-03-21 08:00:00,20.8,5,74.8,89.20240208832381,113.99588755258446,0,69.44
2023-03-21 12:00:00,27.1,0,69.3,30.216223206146417,2.792821747884764,1,80.78
2023-03-21 20:00:00,29.3,0,52.4,30.82874854124385,-71.00095382209182,1,84.74
2023-03-21 23:00:00,26.1,0,61.4,-84.16017971150634,-72.69616757879851,1,78.98
2023-03-21 23:00:00,24.2,0,73.5,-33.31467997399877,-106.7274454007173,0,75.56
2023-03-22 21:00:00,20.9,10,64.8,46.12568245603818,0.7003458474630175,0,69.62
2023-03-23 08:00:00,21.9,0,72.2,10.114324673402097,-149.4121356397921,0,71.42
2023-03-23 10:00:00,24.0,5,73.2,29.13022532051967,-144.15130312558958,0,75.2
2023-03-23 17:00:00,30.5,0,78.6,-61.42738259262429,128.9962579963889,1,86.9
2023-03-24 13:00:00,23.4,0,81.8,-3.216222194428462,-119.67604585037766,0,74.12
2023-03-24 18:00:00,26.9,0,74.1,-36.66135565803599,-131.603966146962,1,80.42
2023-03-25 19:00:00,29.1,0,47.8,22.617142096909767,171.8843627461833,1,84.38000000000001
2023-03-26 06:00:00,25.4,0,59.9,39.97189155668135,-79.67004626573072,1,77.72
2023-03-27 00:00:00,24.5,0,77.8,-57.27980390087485,-132.38326256454658,0,76.1
2023-03-27 10:00:00,22.1,0,73.1,71.22418996799098,-64.05568732953729,0,71.78
2023-03-28 12:00:00,27.8,0,56.8,17.90300513856899,-59.4438155506854,1,82.04
2023-03-28 23:00:00,23.4,0,75.9,30.678180083445156,85.13034286286621,0,74.12
2023-03-29 06:00:00,25.6,0,80.4,-79.26888143796137,-101.71694440179506,1,78.08
2023-03-29 11:00:00,25.4,15,69.2,-17.96179034705904,85.65399683956811,1,77.72
2023-03-29 20:00:00,26.5,0,63.3,-87.01335348613239,158.75723612679735,1,79.7
2023-03-29 21:00:00,31.2,0,84.8,76.76348363211326,-51.48632539128101,1,88.16
2023-03-30 00:00:00,29.9,0,77.4,-40.45694741333851,9.017762488338468,1,85.82
2023-03-30 04:00:00,28.4,0,85.3,-28.627457141599507,47.07735126214343,1,83.12
2023-03-30 12:00:00,26.2,0,51.5,-28.30843342297671,27.23949107907108,1,79.16
2023-03-30 23:00:00,27.0,10,66.3,-84.5813030019626,136.76926562172522,1,80.6
2023-03-31 08:00:00,26.9,0,57.8,-35.408539647129075,-148.51925935204125,1,80.42
2023-03-31 19:00:00,25.1,0,75.0,-44.45525863435442,-61.96176215342693,1,77.18
2023-03-31 19:00:00,24.8,0,84.0,-21.0988619274527,27.53600513035172,0,76.64
2023-04-01 14:00:00,22.4,0,61.9,21.490194485970346,60.006834681304696,0,72.32
2023-04-02 08:00:00,23.3,0,76.3,-66.05823619668082,99.98204762440552,0,73.94
2023-04-02 08:00:00,23.7,0,70.3,16.823048886850287,166.9266679273377,0,74.66
2023-04-02 11:00:00,22.5,0,75.2,-13.052438263751764,36.88890136461592,0,72.5
2023-04-02 13:00:00,21.2,0,85.5,50.43827673641404,39.48548697927986,0,70.16
2023-04-03 16:00:00,22.7,5,77.4,15.405783097070252,-101.24218497208332,0,72.86
2023-04-04 22:00:00,25.7,0,77.9,-20.39272973208398,-55.0947778640691,1,78.25999999999999
2023-04-05 12:00:00,25.9,0,52.2,70.2691777539479,95.9745400963386,1,78.62
2023-04-05 15:00:00,27.6,0,65.0,71.70956398512628,-95.91575001530003,1,81.68
2023-04-05 17:00:00,28.4,0,68.9,-84.51653646438717,-41.977029219026775,1,83.12
2023-04-05 20:00:00,28.2,0,70.9,-57.774305260514915,65.26155979167618,1,82.75999999999999
2023-04-05 22:00:00,26.9,0,72.7,72.43434599149862,-34.74685115028015,1,80.42
2023-04-06 02:00:00,25.7,0,81.1,68.27943882212533,70.5887501641341,1,78.25999999999999
2023-04-06 04:00:00,21.9,0,64.5,56.640780847798055,45.15604205997364,0,71.42
2023-04-07 13:00:00,27.9,15,66.8,-4.065085893536335,100.81731133441563,1,82.22
2023-04-07 17:00:00,21.3,0,70.7,6.844086965502532,62.96155309949573,0,70.34
2023-04-09 10:00:00,25.7,20,63.6,-52.36931273276772,16.039916875683176,1,78.25999999999999
2023-04-10 03:00:00,23.0,0,90.3,-67.17167594092462,158.3727742388552,0,73.4
2023-04-10 09:00:00,23.6,0,52.7,-16.813703275294994,-6.473757680304297,0,74.48
2023-04-10 15:00:00,19.1,5,67.2,-2.2922362619908587,63.980366832475354,0,66.38
2023-04-10 19:00:00,25.8,0,77.6,67.33291919493333,68.51622488426243,1,78.44
2023-04-11 11:00:00,23.8,0,75.4,14.888600882042676,138.68599633472348,0,74.84
2023-04-11 18:00:00,24.2,0,78.3,-33.16083277509072,-177.35290396040628,0,75.56
2023-04-12 05:00:00,26.3,5,96.1,31.930763379997103,99.18190681883978,1,79.34
2023-04-12 08:00:00,29.7,0,74.0,-83.75891323930804,-120.42008112108398,1,85.46000000000001
2023-04-12 09:00:00,25.1,5,66.1,-15.152657756686022,171.52435059674767,1,77.18
2023-04-12 09:00:00,29.0,0,87.8,-56.650166939962794,-129.79791496614234,1,84.2
2023-04-13 13:00:00,28.8,0,79.9,10.1841171303876,155.72401513414593,1,83.84
2023-04-14 01:00:00,27.1,0,60.5,-32.84105395363408,58.73264963107517,1,80.78
2023-04-14 15:00:00,25.6,0,70.5,74.95569801577192,-56.545321406689474,1,78.08
2023-04-14 21:00:00,24.7,0,63.3,-80.17822650911418,160.09465740209342,0,76.46
2023-04-15 16:00:00,21.8,0,79.2,66.94435103049099,174.13616995529463,0,71.24000000000001
2023-04-15 19:00:00,23.4,0,63.6,13.973715781996068,156.526386297402,0,74.12
2023-04-16 00:00:00,23.5,0,59.6,-31.176952945600075,-112.63526265221938,0,74.3
2023-04-17 08:00:00,25.1,10,69.5,74.71093185310004,-135.63091507228148,1,77.18
2023-04-17 11:00:00,20.2,0,66.3,17.141351889492288,75.4816836616288,0,68.36
2023-04-18 08:00:00,24.3,0,76.1,41.44485411532281,154.5852541856954,0,75.74000000000001
2023-04-19 01:00:00,18.4,0,81.4,-24.739236619362984,-75.97133102841893,0,65.12
2023-04-19 09:00:00,21.9,0,74.9,-51.997330339553265,26.48278080961559,0,71.42
2023-04-19 16:00:00,23.5,0,80.3,-31.15061561939845,13.8107167563682,0,74.3
2023-04-19 17:00:00,21.9,0,58.9,-18.872046454985092,149.9360944015851,0,71.42
2023-04-19 20:00:00,28.2,0,66.2,-21.644725874522855,166.10998307113783,1,82.75999999999999
2023-04-20 00:00:00,26.4,0,66.3,-25.812688322482988,93.74402422349377,1,79.52
2023-04-20 23:00:00,22.7,0,84.3,-74.6898506119366,-165.47981323015728,0,72.86
2023-04-21 07:00:00,24.7,15,73.7,-69.27368788886379,-106.56194270062056,0,76.46
2023-04-21 10:00:00,23.4,0,72.9,-19.456098670096377,74.37748643791839,0,74.12
2023-04-22 09:00:00,27.9,0,73.6,-47.91369004324846,124.21427360279132,1,82.22
2023-04-23 08:00:00,26.3,0,68.3,3.8478638652734176,110.86463811924683,1,79.34
2023-04-24 18:00:00,28.5,0,60.2,59.92734880336104,-72.72819522149625,1,83.3
2023-04-24 19:00:00,26.7,5,74.1,-31.461984670281964,16.80381536303222,1,80.06
2023-04-25 23:00:00,18.6,0,87.4,54.68488028702553,155.79105806171276,0,65.48
2023-04-26 04:00:00,23.9,0,60.2,-21.021234129494697,147.45434079993996,0,75.02
2023-04-26 12:00:00,19.4,0,49.0,-30.35660062746293,-47.42996133775209,0,66.92
2023-04-26 17:00:00,23.9,0,52.4,-75.19098163012886,155.42654519394296,0,75.02
2023-04-26 22:00:00,18.3,0,67.4,75.31155757468044,-33.69004683335328,0,64.94
2023-04-27 00:00:00,21.9,15,84.2,-1.343631471427933,-155.36134467265458,0,71.42
2023-04-27 14:00:00,18.9,0,61.7,-60.65655951332048,109.83503233480856,0,66.02
2023-04-27 19:00:00,21.4,0,83.7,8.745914709843925,163.67988847646478,0,70.52
2023-04-28 02:00:00,24.5,0,72.6,-27.01118635727147,-104.05083937681783,0,76.1
2023-04-28 14:00:00,18.3,0,61.4,-41.13143954231196,-89.2177641016092,0,64.94
2023-04-28 17:00:00,17.9,0,72.1,-17.73687976397222,-120.17340014049029,0,64.22
2023-04-28 23:00:00,21.2,0,77.8,80.41612404460334,162.742480790041,0,70.16
2023-04-30 00:00:00,18.3,0,69.9,47.76540549444733,0.8538551899543645,0,64.94
2023-04-30 03:00:00,24.1,15,56.9,-55.18163826783314,48.71640481499557,0,75.38
2023-04-30 07:00:00,25.6,0,88.3,19.497510001398904,-33.19990761378144,1,78.08
2023-04-30 10:00:00,21.7,0,48.7,-41.10602737061347,130.1204469676767,0,71.06
2023-04-30 14:00:00,23.8,0,71.5,-49.226107313500975,-175.23762735409417,0,74.84
2023-04-30 15:00:00,18.9,0,61.7,80.86915912421104,124.15107074778308,0,66.02
2023-04-30 16:00:00,23.0,0,55.7,-56.65133603100173,147.33096999731728,0,73.4
2023-05-01 08:00:00,21.1,0,60.7,31.029091792506655,163.1232411818896,0,69.98
2023-05-01 10:00:00,23.2,0,75.2,31.767074913708797,86.63888918398536,0,73.75999999999999
2023-05-01 20:00:00,23.9,0,66.9,-88.14879073157543,-29.17088143937122,0,75.02
2023-05-01 21:00:00,23.7,0,71.9,-23.135892727612177,-67.46471103301195,0,74.66
2023-05-03 05:00:00,21.6,0,71.3,-82.789358570875,58.43294594305919,0,70.88
2023-05-03 09:00:00,22.9,0,63.4,83.75449025347197,-47.952604567343386,0,73.22
2023-05-03 15:00:00,22.9,0,64.2,-12.65879459607337,-167.62433099337892,0,73.22
